date,LOC_cabinet,LOC_drawer,LOC_tray,LOC_locality,LOC_unit,LOC_subunit,LOC_age,TIME_idRehouse,TIME_count,TIME_paint,TIME_catalog,TIME_labels,TIME_number,LOTS_st,LOTS_tx,LOTS_uncataloged,ID_genusChange,ID_speciesChange,ID_sp,ID_rank-up,ID_rank-down,ID_new,REHOUSE_box3x1.5,REHOUSE_box3x3,REHOUSE_box3x4,REHOUSE_box3x6,REHOUSE_box4x6,REHOUSE_box6x6,REHOUSE_plastic3x3,REHOUSE_plastic6x6,REHOUSE_vial7dr,REHOUSE_vial3dr,REHOUSE_vial1dr
2017-12-19,255,12,1 of 3,10679,Moreno,Tierra Loma Sandstone,Maastrichtian,0.75,0.07,0.07,0.26,,0.16,11,2,4,0,0,0,2,0,2,1,0,1,1,0,4,0,0,3,0,4
2017-12-20,255,12,2 of 3,"10682, 10681, 10926",Moreno,Tierra Loma Sandstone,Maastrichtian,2.0,0.17,0.09,0.65,,0.25,20,3,8,4,0,0,1,4,5,1,2,0,0,0,0,1,0,8,0,4
2017-12-20,255,12,3 of 3,10680,Moreno,Tierra Loma Sandstone,Maastrichtian,1.5,0.26,0.14,0.39,,0.25,19,5,11,8,0,0,1,2,6,3,1,0,1,0,1,2,0,7,3,5
2018-02-07,256,04,1 of 2,21578,San Francisquito,,Maastrichtian,0.5,0.34,0.08,0.2,0.09,0.017,10,1,1,0,0,0,0,1,4,0,1,0,0,0,3,0,0,2,0,0
2018-01-31,256,05,1 of 2,"21389, 21815",San Francisquito,,Maastrichtian,,0.2,0.3,0.6,0.25,0.17,24,1,1,2,1,0,4,1,7,0,2,1,1,0,2,0,0,7,1,0
2018-01-17,256,07,1 of 3,26346,Moreno,Tierra Loma Sandstone,Maastrichtian,2.0,,0.33,0.5,0.17,0.25,33,1,1,0,0,0,2,3,17,1,0,0,0,0,0,1,0,9,0,13
2018-01-17,256,07,2 of 3,26536,Moreno,,Maastrichtian,1.0,,0.01,0.33,0.1,0.01,18,0,0,0,0,0,0,0,18,0,7,1,2,0,0,0,0,1,0,0
2018-01-18,256,07,3 of 3,26356,Moreno,Quinto B,Maastrichtian,0.5,,0.08,0.25,0.04,0.04,11,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,2
2018-01-18,256,08,1 of 3,22661,Moreno,Quinto B,Maastrichtian,0.5,,,0.08,0.08,,8,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
2018-01-18,256,08,2 of 3,22661,Moreno,Quinto B,Maastrichtian,0.5,0.08,,0.17,0.08,,9,1,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0
2018-01-18,256,08,3 of 3,,Moreno,,Maastrichtian,3.0,,0.08,0.8,0.18,0.07,25,3,0,0,0,0,0,0,20,0,1,2,1,0,1,1,0,7,0,2
2018-01-12,256,09,1 of 4,10685,Moreno,Los Banos Creek,Maastrichtian,0.5,0.1,0.08,0.17,0.1,0.07,11,1,0,0,8,0,0,0,3,1,1,1,0,1,5,0,5,1,0,2
2018-01-19,256,09,1 of 4,"10674, 10675",Moreno,Quinto B,Maastrichtian,2.0,0.18,,0.8,0.25,0.82,24,0,0,0,2,0,2,3,15,1,0,0,0,1,1,1,0,3,0,9
2018-01-24,256,09,2 of 4,"10672, 10673",Moreno,Quinto B,Maastrichtian,1.0,0.17,0.03,0.4,0.08,0.03,10,1,0,2,5,0,0,0,3,0,1,1,0,1,2,0,0,2,0,1
2018-01-25,256,09,3 of 4,10678,Moreno,Quinto B,Maastrichtian,0.75,0.15,,0.3,0.1,0.18,11,1,0,2,4,0,2,1,4,1,0,0,1,1,1,0,0,2,0,2
2018-01-26,256,09,4 of 4,10676,Moreno,,Maastrichtian,0.75,0.16,0.03,0.28,0.1,0.3,10,0,0,0,3,0,1,2,3,0,0,0,0,1,2,0,0,2,0,3
2018-01-17,256,09,4 of 4,26638,Moreno,Quinto B,Maastrichtian,0.5,,0.017,0.17,0.04,0.017,7,0,0,0,0,0,0,0,17,0,0,0,2,0,2,0,0,1,0,0
2018-01-11,256,10,2 of 4,10685,Moreno,Quinto B,Maastrichtian,1.5,0.16,0.17,0.4,0.16,0.1,16,4,0,2,1,1,0,1,3,2,2,1,1,2,1,0,0,6,0,5
2018-01-16,256,10,3 of 4,26342,Moreno,Quinto B,Maastrichtian,2.0,,0.25,0.6,0.1,0.25,25,4,1,2,0,0,0,2,17,4,0,0,1,1,0,0,0,4,0,12
2018-01-26,256,11,1 of 2,"26341, 26347",Moreno,Mercy Sandstone,Maastrichtian,1.75,0.08,0.07,0.4,0.17,0.08,17,2,1,2,1,0,5,1,9,1,1,0,0,1,1,0,0,3,0,5
2018-01-26,256,11,2 of 3,27176,Moreno,,Maastrichtian,1.25,,0.03,0.8,0.16,0.08,20,1,7,0,0,0,1,1,15,0,3,0,0,0,0,0,0,2,0,3
2018-01-26,256,12,1 of 3,8184,Moreno,Garzas Sandstone,Maastrichtian,0.75,,0.03,0.4,0.1,0.07,11,1,0,0,0,0,0,0,11,1,2,0,0,0,1,0,0,4,0,2
2018-01-27,256,12,2 of 3,"10694, 10683",Moreno,,Maastrichtian,0.52,0.03,0.03,0.25,0.08,0.03,8,1,1,0,2,0,1,1,5,1,0,0,1,0,1,0,0,0,0,3
2018-01-27,256,12,3 of 3,"8152, 8153",Moreno,,Maastrichtian,0.75,0.07,0.017,0.17,0.07,0.03,14,1,0,0,0,0,0,0,15,0,1,0,0,0,1,0,0,5,0,1
2018-04-26,260,10,1 of 2,6248,Jalama,,Campanian,1.1,,,,0.1,0.04,12,6,2,0,0,0,1,2,4,5,1,0,1,0,1,0,0,2,1,2
2018-04-25,260,10,2 of 2,6248,Jalama,,Campanian,0.5,,,0.08,0.08,,5,1,0,0,6,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0
2018-04-25,260,11,1 of 3,6243,Jalama,,Campanian,1.5,,0.33,0.36,0.33,0.08,25,3,2,3,1,0,2,6,6,2,3,0,2,0,0,0,0,3,5,4
2018-04-25,260,11,2 of 3,6243,Jalama,,Campanian,0.5,0.2,0.016,0.1,0.07,0.016,6,2,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,1,0
2018-04-26,262,07,1 of 4,"24111, 24110",Jalama,,"Campanian, Maastrichtian",6.0,,0.3,0.55,1.6,0.17,35,11,9,5,0,2,4,4,9,13,6,1,1,0,0,0,0,11,4,13
2018-04-28,262,07,2 of 4,24111,Jalama,,"Campanian, Maastrichtian",,,0.08,0.2,0.25,0.08,,,,,,,,,,,,,,,,,,,,
2018-04-26,262,07,3 of 4,"24108, 24109, 24110, 24112",Jalama,,"Campanian, Maastrichtian",2.0,,0.2,1.0,0.33,0.5,42,4,3,3,9,2,5,15,5,4,2,1,0,0,0,0,0,11,7,10
2018-01-03,264,04,1 of 2,"26357, 26358",Moreno,,Maastrichtian,1.25,0.16,0.07,0.32,0.15,0.08,12,1,5,1,3,0,2,2,1,1,1,1,0,1,1,2,0,4,1,1
2017-12-13,264,04,1 of 3,"26351, 26352, 26353",Moreno,Garzas Sandstone,Maastrichtian,2.0,,0.08,0.5,,0.25,23,7,0,2,2,0,3,0,9,4,3,0,2,1,0,6,0,6,0,0
2017-12-15,264,07,1 of 2,"23814, 23812, 26469",Chatsworth,Lang Ranch,Maastrichtian,2.0,0.26,0.7,1.0,,0.25,28,7,0,4,0,0,5,1,0,7,1,0,0,1,0,2,0,10,2,17
2017-12-15,264,07,2 of 2,"23813, 23815",Chatsworth,Lang Ranch,Maastrichtian,3.0,1.0,1.1,1.0,,0.26,42,3,0,2,1,0,0,0,17,2,0,0,0,0,0,5,0,13,4,9
2017-12-21,265,11,1 of 3,"26344, 27170, 27171",Moreno,Tierra Loma Sandstone,Maastrichtian,2.0,0.18,0.09,0.29,,0.14,28,5,2,5,1,0,7,1,10,4,0,1,0,1,0,1,0,10,0,8
2018-09-16,274,01,1 of 2,1215,Rosario,Arroyo Santa Catarina,"Campanian, Maastrichtian",0.5,,,0.33,0.15,,17,0,0,2,2,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,274,01,2 of 2,1215,Rosario,Arroyo Santa Catarina,"Campanian, Maastrichtian",0.33,,,0.08,0.15,,5,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
2018-09-17,274,02,1 of 2,"2852, 1474",Rosario,,"Campanian, Maastrichtian",2.0,,0.15,1.25,0.33,0.15,39,6,0,2,1,0,10,1,24,4,1,0,0,0,1,0,0,8,4,8
2018-08-01,274,02,1 of 3,2852,Rosario,Santa Catarina,"Campanian, Maastrichtian",2.0,,0.17,0.8,0.17,0.08,31,2,1,1,3,0,2,7,14,2,3,0,0,0,0,0,0,8,3,10
2018-08-22,274,02,2 of 2,2852,Rosario,Santa Catarina,"Campanian, Maastrichtian",1.0,,,0.4,0.09,,25,1,3,0,0,0,0,0,13,0,1,3,0,6,1,0,0,0,0,1
2018-10-09,274,03,1 of 2,2852,Rosario,Arroyo Santa Catarina,"Campanian, Maastrichtian",2.5,,0.07,0.5,0.33,0.15,40,2,1,1,0,0,1,0,35,1,0,1,1,4,0,0,0,3,4,5
2018-07-25,274,03,1 of 3,2853,Rosario,Santa Catarina,"Campanian, Maastrichtian",2.0,,0.08,0.75,0.5,0.09,31,3,1,1,0,2,1,4,11,0,1,1,0,0,0,0,0,7,3,9
2018-09-25,274,03,2 of 3,2852,Rosario,Arroyo Santa Catarina,"Campanian, Maastrichtian",3.0,,0.07,0.5,,0.45,42,6,1,0,0,1,1,19,24,5,1,0,0,3,0,0,0,2,6,8
2018-10-12,274,04,1 of 3,2855,Rosario,Santa Catarina Landing,"Campanian, Maastrichtian",3.0,,,0.66,0.2,,37,7,0,0,0,0,3,20,14,5,14,3,1,3,1,0,0,1,0,1
2018-10-12,274,04,1 of 3,2855,Rosario,,"Campanian, Maastrichtian",,,0.02,0.33,0.07,0.02,,,,,,,,,,,,,,,,,,,,
2018-10-12,274,04,1 of 3,2855,Rosario,,"Campanian, Maastrichtian",,,0.02,0.33,0.07,0.02,,,,,,,,,,,,,,,,,,,,
2018-07-26,274,06,1 of 1,2858,Rosario,Arroyo Santa Catarina,"Campanian, Maastrichtian",0.5,,0.016,0.33,0.25,0.016,14,1,1,4,1,0,3,0,8,0,0,0,0,5,1,0,0,1,0,0
2018-07-25,276,01,1 of 2,"5975, 5979",Rosario,Arroyo Santa Catarina,"Campanian, Maastrichtian",2.0,,0.08,1.0,0.5,0.06,43,5,0,5,0,1,7,6,23,3,0,0,0,0,0,0,0,3,1,6
2018-07-26,276,01,2 of 2,"2860, 2868, 2859",Rosario,Santa Catarina,"Campanian, Maastrichtian",1.0,,0.016,0.34,0.25,0.016,14,2,0,2,2,2,1,2,2,1,1,0,1,0,0,0,0,1,0,0
2018-05-22,183,01,1 of 1,,,LouElla Spms,,,,,,0.25,,0,13,1,6,1,2,0,1,0,4,3,2,1,1,0,0,0,2,1,2
2018-10-27,Taxonomic,,,,,Inoceramidae Systematic Collection,,0.5,,,0.5,0.08,,5,5,0,0,0,0,1,0,2,1,2,0,0,0,1,0,0,0,0,0
2018-10-27,Taxonomic,,,,,Inoceramidae Systematic Collection,,0.33,,,0.25,0.15,,0,8,0,0,0,0,1,0,0,0,0,0,2,2,4,0,0,0,0,0
2018-10-27,Taxonomic,,,,,Inoceramidae Systematic Collection,,0.66,,0.03,0.25,0.15,0.03,10,19,0,1,0,0,0,0,0,11,11,2,2,1,2,0,0,1,3,2
2018-10-27,Taxonomic,,,,,Inoceramidae Systematic Collection,,0.25,,,0.15,0.05,,8,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0
2018-10-27,Taxonomic,,,,,Inoceramidae Systematic Collection,,0.7,,0.12,0.5,0.15,0.08,33,0,0,0,0,0,11,0,12,0,0,0,0,1,0,0,0,8,5,6
2018-10-28,Taxonomic,,,,,Inoceramidae Systematic Collection,,0.45,,0.02,0.5,0.15,0.2,32,1,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,1,0,0
2018-04-16,Taxonomic,,,,Redding,Bear Creek,"Turonian, Coniacian, Santonian",0.33,,0.016,0.25,0.17,0.03,0,10,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,4
2018-04-16,Taxonomic,,,,Redding,Bellavista,"Turonian, Coniacian, Santonian",0.75,,0.2,1.0,0.17,0.2,0,34,0,8,5,0,1,1,0,30,1,1,0,0,0,0,0,10,0,12
2018-04-16,Taxonomic,,,,Redding,Frazier Siltstone,"Turonian, Coniacian, Santonian",1.0,,0.03,0.52,0.25,0.08,0,22,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,7,0,4
2017-12-19,Taxonomic,,,,,,,,,,,0.6,0.4,,,,,,,,,,,,,,,,,,,,
2018-04-18,Taxonomic,,,,,,,0.33,,0.08,0.24,0.16,0.08,0,14,0,1,0,0,1,0,0,10,1,2,0,1,0,0,0,3,1,0
2018-04-20,Taxonomic,,,,,,,0.75,,0.16,0.4,0.16,0.08,33,0,0,9,0,0,3,0,8,0,1,1,0,0,0,0,0,11,0,7
2018-07-14,Taxonomic,,,,,,,0.5,,0.17,,0.17,0.05,2,18,0,0,0,0,1,0,0,14,2,1,1,0,1,0,0,9,2,3
2017-09-26,unknown,01,3 of 4,10711,Chatsworth,,Campanian,0.75,0.16,0.08,1.24,0.6,0.25,13,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,3,1,7
2018-05-19,unknown,,,,,,,,,,0.5,0.4,0.4,2,26,0,0,0,0,0,0,0,21,4,2,1,0,0,0,0,9,6,1
2018-05-19,unknown,,,,,,,1.0,,,0.7,0.25,,0,24,0,0,0,0,0,0,4,13,2,1,1,0,2,0,0,9,2,0
2018-08-01,unknown,,,,,,,0.75,,0.1,1.0,0.09,0.08,2,26,0,0,0,0,0,0,0,22,2,0,1,0,0,0,0,7,5,7
